Month,Customer,Customer_Type,Customer_Age,Product,Product_Type,Revenue,,,,,,,,,,,,,,,,
2021-09-01,SafeVantage Finance,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-09-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-09-01,NovaFunds Consultants,Accounting,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2021-09-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-09-01,GoldWealth Partners,Accounting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,QuantumBucks Financial,Wealth Management,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2021-10-01,SilverEdge Management,Research,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2021-10-01,QuantumBucks Financial,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-10-01,VentureValor Wealth,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-10-01,NovaBucks Financial,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-10-01,BlueHorizon Finance,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-10-01,WiseEdge Capital,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-10-01,CashFlow Nexus,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2021-10-01,VentureValor Wealth,Accounting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2021-10-01,PrimeEagle Financial,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2021-10-01,DollarVista Advisors,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-10-01,VentureValor Wealth,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-10-01,PlatinumPath Financial,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-10-01,SilverCraft Solutions,Consulting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2021-10-01,StarEagle Financial,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2021-10-01,SafeHaven Capital,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2021-10-01,FinanceFusion Group,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,GoldCrest Advisors,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,EquiPulse Finance,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,CapitalHarvest Ventures,Wealth Management,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,QuantumEdge Financial,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-10-01,CashFlow Dynamics,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-11-01,SecureHarbor Advisors,Wealth Management,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2021-11-01,PlatinumPulse Investments,Consulting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2021-11-01,QuantumBucks Financial,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-11-01,VentureValor Wealth,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-11-01,ProsperPlus Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-11-01,TrustLink Financial,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-11-01,WiseEdge Capital,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-11-01,CapitalCrafters Finance,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-11-01,InvestCrest Finance,Wealth Management,>= 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2021-11-01,ProsperBridge Capital,Wealth Management,>= 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2021-11-01,TrueEagle Advisors,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2021-11-01,PlatinumPath Financial,Wealth Management,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2021-11-01,NovaFusion Group,Accounting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2021-11-01,QuantumWealth Strategies,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-11-01,SilverEdge Management,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-11-01,BlueStar Investments,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-11-01,TrueEagle Advisors,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2021-11-01,SilverCraft Solutions,Consulting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2021-11-01,DollarCrafters Wealth,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2021-11-01,SilverEdge Management,Research,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2021-11-01,TrueEagle Advisors,Research,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2021-11-01,CashFlow Nexus,Research,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2021-11-01,GoldCrest Advisors,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-11-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-11-01,CashRise Ventures,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,FinanceFusion Group,Research,>= 1 Year,ac_m3,Accounting,15,,,,,,,,,,,,,,,,
2021-12-01,DollarVista Advisors,Research,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2021-12-01,DollarVista Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-12-01,GoldCrest Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2021-12-01,DollarVista Advisors,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-12-01,GoldenPeak Investments,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-12-01,SilverCrest Finance,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2021-12-01,MoneyMint Management,Research,>= 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2021-12-01,CashFlow Nexus,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,GrowthMatrix Advisors,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,TrueFunds Consultants,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,DollarCrafters Wealth,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,FortunaFund Management,Consulting,>= 1 Year,fc_m6,Forecasting,15,,,,,,,,,,,,,,,,
2021-12-01,TrueCrest Enterprises,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,StellarBank Investments,Accounting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,QuantumBucks Financial,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,QuantumEdge Financial,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,TrueCrest Enterprises,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,CashFlow Nexus,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,GrowthSync Finance,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2021-12-01,GoldCrest Advisors,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,SafeVantage Finance,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,FortunaFund Management,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,GrowthSync Finance,Accounting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,DollarVista Advisors,Research,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,StarEagle Financial,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2021-12-01,TrustCore Capital,Wealth Management,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,InvestHarbor Partners,Wealth Management,>= 1 Year,ac_m3,Accounting,15,,,,,,,,,,,,,,,,
2022-01-01,GrowthVista Finance,Wealth Management,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-01-01,QuantumBucks Financial,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-01-01,VentureValor Wealth,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-01-01,ProsperPlus Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-01-01,StellarStone Finance,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-01-01,ProsperBridge Capital,Wealth Management,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-01-01,PrimeEagle Financial,Research,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-01-01,BlueHorizon Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-01-01,BeaconWealth Solutions,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-01-01,BeaconWealth Partners,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-01-01,DollarCrafters Wealth,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-01-01,StellarStone Finance,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,CashFlow Nexus,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,TrustLink Financial,Accounting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,TrustCore Capital,Wealth Management,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,WiseWealth Enterprises,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,ProfitBridge Investments,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,GrowthSync Finance,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,StarEagle Financial,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,CoinNova Advisors,Research,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-01-01,QuantumBucks Financial,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,QuantumEdge Financial,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,EquiWealth Advisors,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,CoinWise Financial,Research,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-01-01,InvestWise Ventures,Research,>= 1 Year,vu_m7,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,WiseTrust Advisors,Wealth Management,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-02-01,CoinNova Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-02-01,EquiEdge Financial,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-02-01,GoldCrest Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-02-01,TrueVista Capital,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-02-01,GoldenPeak Investments,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-02-01,BeaconWealth Solutions,Consulting,>= 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2022-02-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-02-01,SilverEdge Management,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-02-01,BlueHorizon Finance,Accounting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-02-01,BlueHorizon Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-02-01,GrowthSync Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-02-01,SilverEdge Management,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-02-01,TradeMark Financial,Accounting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-02-01,Prosperity Capital Ventures,Consulting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-02-01,TrustCore Capital,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-02-01,FinanceFusion Group,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,QuantumBucks Financial,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,GoldCrest Advisors,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,StarQuest Investments,Research,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,FortunaFund Management,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,StarNova Holdings,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,GrowthVista Finance,Wealth Management,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,TrustWave Capital,Accounting,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,GrowthVista Finance,Wealth Management,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-02-01,CashFlow Nexus,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-03-01,EquiPulse Finance,Accounting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-03-01,TrustMint Consultants,Accounting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-03-01,PrimeEagle Financial,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-03-01,EquiPulse Finance,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-03-01,GoldenPeak Investments,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-03-01,TrueCrest Enterprises,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,SilverEdge Management,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,NovaFusion Group,Accounting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,InvestHarbor Partners,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,FortunaBridge Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,TrustLink Financial,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,TrustCore Capital,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,TrueEagle Advisors,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-03-01,StellarBank Investments,Accounting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-03-01,CapitalHarvest Ventures,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-03-01,QuantumEdge Financial,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-03-01,TrustPulse Consultants,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-03-01,EquiPulse Finance,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-03-01,TrustMint Consultants,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-03-01,QuantumQuest Capital,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-03-01,CoinFusion Enterprises,Wealth Management,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-03-01,CashFlow Nexus,Research,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-03-01,CashFlow Nexus,Research,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-04-01,ProsperaLink Finance,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-04-01,GoldCrest Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-04-01,PrimeEagle Financial,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-04-01,StellarStone Finance,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-04-01,CapitalCrafters Finance,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-04-01,EquiPulse Finance,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-04-01,GoldMatter Investments,Accounting,>= 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2022-04-01,CashFlow Nexus,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,MoneyMint Management,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,MoneyMint Management,Research,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,DollarVista Advisors,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,FortunaBridge Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,QuantumWealth Strategies,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,BeaconWealth Solutions,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-04-01,CapitalHarvest Ventures,Wealth Management,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,BeaconWealth Solutions,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,TradeMark Financial,Accounting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,VentureValor Wealth,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,StellarBank Investments,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,NovaFusion Group,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,WiseTrust Advisors,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-04-01,GoldCrest Advisors,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-04-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-04-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-04-01,SecureHarbor Advisors,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-04-01,BlueWave Advisors,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-04-01,GrowthSync Finance,Accounting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,BlueStar Investments,Consulting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-05-01,QuantumBucks Financial,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-05-01,ProsperPlus Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-05-01,BeaconWealth Partners,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-05-01,TrustWave Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-05-01,CashRise Ventures,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-05-01,CapitalWise Solutions,Wealth Management,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-05-01,SilverHorizon Financial,Wealth Management,>= 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2022-05-01,StellarStone Finance,Consulting,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,StellarBank Investments,Accounting,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,StellarMax Financial,Consulting,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,SecureGlide Financial,Wealth Management,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,CapitalCrafters Finance,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,SilverEdge Management,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,SilverEdge Management,Research,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,FortunaBridge Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,ApexEdge Capital,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,ProsperPlus Capital,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,BlueHorizon Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,SecureGlide Financial,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,QuantumQuest Capital,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,FortunaFund Management,Consulting,>= 1 Year,fc_m6,Forecasting,15,,,,,,,,,,,,,,,,
2022-05-01,GrowthMatrix Advisors,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-05-01,StellarStone Finance,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-05-01,StellarBank Investments,Accounting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-05-01,Prosperity Capital Ventures,Consulting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-05-01,SafeVantage Finance,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,EquiPulse Finance,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,ProsperBridge Capital,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,SilverEdge Management,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,FortunaFund Management,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,StellarMax Financial,Consulting,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-05-01,CashFlow Nexus,Research,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,EquiPulse Finance,Accounting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-06-01,CoinGuard Advisors,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-06-01,StellarStone Finance,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-06-01,StellarMax Financial,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
